target,person_id,index,age
longevity,LA:15397,-0.15999999999999998,3.632708000443377
longevity,LA:23079,0.13999999999999999,76.26340528705116
longevity,LA:21503,0.11,41.74241555394846
longevity,LA:10659,-0.06999999999999998,24.45732211399853
longevity,LA:108203,-0.030000000000000013,41.55572705500879
longevity,LA:11836,0.7,23.393692014361548
longevity,LA:25770,0.8099999999999999,32.7950018747052
longevity,LA:20996,0.18,51.48746570961636
longevity,LA:131146,-0.23,46.092016618081686
longevity,LA:20348,-0.7,16.986576270104027
longevity,LA:100618,0.22,40.57593420302418
longevity,LA:18793,-0.03,25.798899462787602
longevity,LA:12393,0.52,1.7576724139895201
longevity,LA:12130,-0.26,2.360150371936954
longevity,LA:6502,0.64,1.804110739212263
longevity,LA:27625,-0.15,10.33139829220522
longevity,LA:107975,0.32999999999999996,23.667581076905407
longevity,LA:11866,0.8200000000000001,72.89246363210243
longevity,LA:17165,1.0,44.469334300727105
longevity,LA:22745,1.1300000000000001,61.175068999059356
longevity,LA:117214,1.1300000000000001,61.175068999059356
longevity,LA:7350,-0.15,3.5519799250577124
longevity,LA:108120,-0.06,6.551799299247618
longevity,LA:24549,-0.020000000000000018,82.34590780503706
longevity,LA:119067,-0.06,6.551799299247618
longevity,LA:28976,-0.33,36.12897278545822
longevity,LA:18974,0.25,42.19725986210542
longevity,LA:24880,0.46,43.07046523377808
longevity,LA:111907,-0.35,47.37794828854148
longevity,LA:29154,-0.25999999999999995,29.699454497379783
longevity,LA:29159,0.39,8.24510858970216
longevity,LA:29165,-0.24999999999999997,29.699496326514666
longevity,LA:101542,0.45999999999999996,42.412275304661726
longevity,LA:111678,-0.039999999999999994,25.692042374688448
longevity,LA:111683,0.25,30.268128176637756
longevity,LA:120607,-0.52,10.366033956638143
longevity,LA:8276,0.43,15.18522181736684
longevity,LA:14172,-0.14,21.510143311686246
longevity,LA:22354,-0.08,12.550086586309606
longevity,LA:121919,1.04,59.82363379074156
longevity,LA:21536,-0.43999999999999995,6.418561336341966
longevity,LA:24312,-0.18,38.763545224519966
longevity,LA:24888,-0.11,17.476184645461988
longevity,LA:26586,0.56,42.07932337698538
longevity,LA:13212,0.18,59.35569354099893
longevity,LA:18756,-1.0,43.184165061314964
longevity,LA:27836,0.62,29.444496413974964
longevity,LA:15107,0.46,69.67047501926046
longevity,LA:21994,0.010000000000000009,11.092500948760888
longevity,LA:121102,0.19,26.52223700185008
longevity,LA:28183,-0.44,37.12639902611672
longevity,LA:17247,0.85,46.7532689468867
longevity,LA:102580,0.73,57.40428986931321
longevity,LA:5325,-0.55,0.7059760397640648
longevity,LA:17439,0.04000000000000001,33.818308561612966
longevity,LA:13489,-0.06,31.908790177200306
longevity,LA:9567,-0.13,35.484587358119974
longevity,LA:12413,0.8500000000000001,32.61183627620328
longevity,LA:17443,0.74,69.09793087748162
longevity,LA:18352,-0.61,24.247178371345445
longevity,LA:11469,0.21000000000000002,4.492430067390822
longevity,LA:121316,-0.48,9.35836426788004
longevity,LA:120592,-0.96,57.29904713230854
longevity,LA:18335,0.79,21.173533616300773
longevity,LA:18339,0.48,22.865617186349407
longevity,LA:10960,0.58,36.61258349665664
longevity,LA:17120,-0.1,38.203359310493724
longevity,LA:20526,0.11000000000000001,34.99710200148567
longevity,LA:21437,-0.52,67.44305698471767
longevity,LA:120545,-0.25,23.605450868638542
longevity,LA:17755,-0.03,30.5092887297861
longevity,LA:23412,-0.77,7.67139120406806
longevity,LA:19548,0.16999999999999998,63.23510204661026
longevity,LA:17109,0.8200000000000001,22.097234866029254
longevity,LA:97802,-0.3,28.29117387509423
longevity,LA:25922,0.21000000000000002,5.454716919429117
longevity,LA:21263,0.47,43.49432011051051
longevity,LA:17119,0.43000000000000005,39.17574916614192
longevity,LA:132255,0.49,39.77555183403042
longevity,LA:7400,0.72,64.46228482395901
longevity,LA:13746,0.060000000000000026,0.0002432427569841633
longevity,LA:101620,-0.56,51.97252814530435
longevity,LA:14402,-0.030000000000000013,26.3300247755236
longevity,LA:6699,0.17,65.28074637880052
longevity,LA:29075,-0.24,33.89570184091233
longevity,LA:15119,-0.06,40.45766777475842
longevity,LA:5407,-0.61,29.37857559880989
longevity,LA:19842,-0.21,40.724790531100325
longevity,LA:18731,0.37,5.733983180632137
longevity,LA:25283,0.08000000000000002,42.543865706675305
longevity,LA:24890,-0.37,12.405982301458886
longevity,LA:11077,0.19,16.802369126143702
longevity,LA:133005,0.25,32.48194717918273
longevity,LA:108191,-0.21,49.271546630992354
longevity,LA:20400,-0.33,24.647477234176915
longevity,LA:20397,-0.22,23.293574360413224
longevity,LA:23243,-0.45999999999999996,23.299506619016817
longevity,LA:18764,0.46,24.17929538949169
longevity,LA:18932,0.38,28.66189256807816
longevity,LA:6848,-1.05,74.28513843795872
longevity,LA:111708,0.35,33.27821482885941
longevity,LA:7798,0.36,28.960515451556056
longevity,LA:24457,-0.54,51.76844468375759
longevity,LA:14487,0.33,38.24009783961356
longevity,LA:12977,0.25,21.333571886156548
longevity,LA:7339,0.38,38.94051047769122
longevity,LA:17960,-0.39,62.38107634729768
longevity,LA:26457,-0.41000000000000003,21.014138247571665
longevity,LA:27707,-0.5,55.12594828550031
longevity,LA:12194,0.83,39.67962685369636
longevity,LA:16650,0.24000000000000002,55.361267716857355
longevity,LA:13453,0.27999999999999997,39.26294149067416
longevity,LA:13458,0.009999999999999995,61.77121567380739
longevity,LA:8847,0.69,50.33042418038302
longevity,LA:16364,0.39,48.25933645302579
longevity,LA:19359,-0.21000000000000002,52.34114131174647
longevity,LA:29067,0.67,39.65464598735694
longevity,LA:108822,0.24000000000000002,14.940658020457274
longevity,LA:9650,-0.02999999999999997,25.81988678754531
longevity,LA:21805,-0.34,20.757252601581612
longevity,LA:28170,0.41000000000000003,4.539678103258886
longevity,LA:26773,0.5700000000000001,30.634602733496013
longevity,LA:25567,0.32,6.199171453567701
longevity,LA:121875,-0.94,62.97380963788835
longevity,LA:122074,0.26,29.959675192965946
longevity,LA:25008,-0.27,32.74662508597166
longevity,LA:7516,0.12,33.362629318572694
longevity,LA:130749,-0.25,28.159994285886988
longevity,LA:14379,-0.33,30.32265270739707
longevity,LA:29691,0.33,41.15926176900774
longevity,LA:122204,1.1400000000000001,12.21635245381166
longevity,LA:12657,-0.04999999999999999,62.81114652644583
longevity,LA:15440,0.4,10.567914670592856
longevity,LA:29738,0.25,36.04933771804109
longevity,LA:13282,-0.39,53.902380686195094
longevity,LA:121210,-0.1,57.94464636508662
longevity,LA:11900,-0.09999999999999998,24.044879873062765
longevity,LA:27177,0.77,29.000402446979408
longevity,LA:9647,-0.32,80.92151700835981
longevity,LA:15522,0.0,53.940904939108435
longevity,LA:22817,0.19999999999999998,31.560130522111102
longevity,LA:107945,-1.06,44.720211381632055
longevity,LA:29635,-0.57,23.19351273215541
longevity,LA:14688,0.09,57.89854647559135
longevity,LA:15414,0.8200000000000001,29.051658094229257
longevity,LA:17526,0.18,31.847306292445705
longevity,LA:13274,0.05000000000000002,31.37920937357929
longevity,LA:27107,0.49,28.535318113105898
longevity,LA:29395,-0.15000000000000002,18.84553273712849
longevity,LA:111068,-0.5900000000000001,53.96569947566506
longevity,LA:24484,0.76,48.132052804085944
longevity,LA:112008,0.77,82.82467875858208
longevity,LA:26149,-0.06,22.283765174786296
longevity,LA:98034,0.19,50.34679914587431
longevity,LA:7454,0.07,27.837297341010967
longevity,LA:7697,-0.14,64.54007142388159
longevity,LA:15223,1.04,49.671177114950616
longevity,LA:18203,-0.22,40.79141078010346
longevity,LA:24044,0.0,33.31258392762409
longevity,LA:18710,0.05,28.06650629629931
longevity,LA:7326,-0.32,26.044349023315473
longevity,LA:9973,0.17,35.59750054441299
longevity,LA:12632,-1.0,51.26136770116465
longevity,LA:107073,0.29,41.794514248398045
longevity,LA:11890,0.49,35.63025833420216
longevity,LA:11434,-0.08,28.392456914089944
longevity,LA:26377,-0.01999999999999999,23.417248788793206
longevity,LA:101953,-0.47,15.75723599668371
longevity,LA:98380,1.28,31.899125111956387
longevity,LA:21671,-0.16,35.61782760261517
longevity,LA:17853,0.67,31.34687963526977
longevity,LA:19974,-0.010000000000000009,34.222295740094985
longevity,LA:120945,0.18,39.17678551464606
longevity,LA:22675,0.14,60.49908242088777
longevity,LA:23870,-0.14,44.70604765631329
longevity,LA:20410,0.039999999999999925,17.587143777384
longevity,LA:20402,-0.32,55.0455973061025
longevity,LA:120851,-0.69,33.2313792536108
longevity,LA:13322,-0.81,47.50142345813337
longevity,LA:14475,0.33999999999999997,47.01009413076397
longevity,LA:24185,-0.33999999999999997,33.74689748236722
longevity,LA:24131,0.1,29.008158836125794
longevity,LA:8766,-0.07999999999999996,44.92975810845156
longevity,LA:24465,-0.09999999999999998,26.521013689787985
longevity,LA:121061,-0.33,48.57657228746307
longevity,LA:108508,0.42000000000000004,45.11917855691455
longevity,LA:123343,-0.32,35.98054260753753
longevity,LA:123336,-0.43,28.272243022710732
longevity,LA:12947,-0.08000000000000002,48.615003882504
longevity,LA:5433,0.34,24.680635823130544
longevity,LA:16068,-0.35,2.7103669581268286
longevity,LA:22103,-0.17999999999999997,60.106357420070836
longevity,LA:20313,-0.86,34.83723535783872
longevity,LA:16247,0.37,32.48820811338174
longevity,LA:9282,0.5,15.771073327994058
longevity,LA:22194,-1.3,34.653018200236524
longevity,LA:24020,-0.06000000000000001,12.588258587203923
longevity,LA:13332,0.35,53.75433305472632
