name,date_of_birth,time_of_birth,latitude,longitude,tz_offset,rodden_rating,categories,source_url
Harrison Ford,1942-07-13,11:41:00,41.501000,-87.642000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#HarrisonFord1942
Harry Aaron Bohrod,1907-11-21,20:00:00,41.883000,-87.632000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarryAaronBohrod1907
Harry B. Warner,1916-07-07,08:30:00,39.963000,-82.996000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarryB.Warner1916
Harry Babasin,1921-03-19,16:30:00,32.778000,-96.796000,-6.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#HarryBabasin1921
Harry Barkus Gray,1935-11-14,23:30:00,36.842000,-86.527000,-6.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#HarryBarkusGray1935
Harry Baur,1880-04-12,21:00:00,48.857000,2.351000,0.1500,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarryBaur1880
Harry Belafonte,1927-03-01,10:30:00,40.713000,-74.007000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#HarryBelafonte1927
Harry Carey Jr.,1921-05-16,05:00:00,34.452000,-118.515000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarryCareyJr.1921
Harry Chapin,1942-12-07,11:22:00,40.713000,-74.007000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarryChapin1942
Harry Crosby,1958-08-08,11:32:00,34.052000,-118.243000,-7.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarryCrosby1958
Harry Curtis,1930-10-05,10:05:00,39.925000,-83.810000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarryCurtis1930
Harry Danning,1911-09-06,06:30:00,34.052000,-118.243000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarryDanning1911
Harry De La Roche,1958-09-23,06:15:00,40.894000,-73.974000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarryDeLaRoche1958
Harry Ewing,1931-01-20,00:55:00,56.001000,-3.784000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarryEwing1931
Harry F. Mills,1913-08-19,18:30:00,40.147000,-84.249000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarryF.Mills1913
Harry Gordon,1893-07-11,00:20:00,57.147000,-2.095000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarryGordon1893
Harry Hamlin,1951-10-30,01:48:00,34.150000,-118.141000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarryHamlin1951
Harry Heltzer,1911-08-22,08:00:00,39.104000,-84.514000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarryHeltzer1911
Harry Lauder,1870-08-04,02:45:00,55.950000,-3.188000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarryLauder1870
Harry Linn Martin,1911-01-04,20:00:00,40.809000,-82.974000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarryLinnMartin1911
Harry Meyen,1924-08-31,02:30:00,53.557000,9.996000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarryMeyen1924
Harry Middleton,1949-12-28,10:07:00,50.111000,8.679000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarryMiddleton1949
Harry Piel,1892-07-12,13:45:00,51.225000,6.776000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarryPiel1892
Harry Reasoner,1923-04-17,00:10:00,42.723000,-94.198000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarryReasoner1923
Harry Torczyner,1910-11-08,22:15:00,51.221000,4.399000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarryTorczyner1910
Harry Walter Shlaudeman,1926-05-17,18:45:00,34.052000,-118.243000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarryWalterShlaudeman1926
Harry Woolford,1905-05-23,13:30:00,55.950000,-3.188000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarryWoolford1905
Harve Presnell,1933-09-14,02:10:00,37.641000,-121.002000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarvePresnell1933
Harvey Brooks,1915-08-05,08:00:00,41.505000,-81.691000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarveyBrooks1915
Harvey Haddix,1925-09-18,23:30:00,39.882000,-84.010000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarveyHaddix1925
Harvey Korman,1927-02-15,05:56:00,41.501000,-87.642000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarveyKorman1927
Harvey Laidman,1942-02-22,09:30:00,41.505000,-81.691000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarveyLaidman1942
Harvey Schmidt,1929-09-12,22:12:00,32.778000,-96.796000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HarveySchmidt1929
Hatten Yoder,1921-03-20,21:00:00,41.505000,-81.691000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HattenYoder1921
Hayes Jenkins,1933-03-23,12:42:00,41.085000,-81.516000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HayesJenkins1933
Heather Kahn,1967-12-09,18:38:00,42.426000,-71.074000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeatherKahn1967
Heather Locklear,1961-09-25,17:40:00,34.052000,-118.243000,-8.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#HeatherLocklear1961
Heather Watts,1953-09-27,02:06:00,33.772000,-118.181000,-7.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeatherWatts1953
Hector Berlioz,1803-12-11,17:00:00,46.932000,5.879000,0.1500,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HectorBerlioz1803
Hector Guimard,1867-03-10,22:00:00,45.767000,4.834000,0.1500,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HectorGuimard1867
Hector Hetherington,1888-07-21,02:00:00,56.110000,-3.343000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HectorHetherington1888
Hector Laing,1923-05-12,17:05:00,55.950000,-3.188000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HectorLaing1923
Hector MacLusky,1923-01-20,03:00:00,55.866000,-4.257000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HectorMacLusky1923
Hector Malot,1830-05-20,03:00:00,49.352000,0.930000,0.1500,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HectorMalot1830
Hector Monro,1922-10-04,22:15:00,55.950000,-3.188000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HectorMonro1922
Hedley Williams Donovan,1914-05-24,10:00:00,46.355000,-94.202000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HedleyWilliamsDonovan1914
Hedrick Smith,1933-07-09,03:00:00,55.894000,-4.627000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HedrickSmith1933
Hedwig Courths,1867-02-18,13:30:00,51.289000,11.577000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HedwigCourths1867
Hedwig Dohm,1831-09-20,17:00:00,52.523000,13.411000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HedwigDohm1831
Heidi Goossens,1969-04-13,06:45:00,51.178000,4.836000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeidiGoossens1969
Heidi Seeman,1978-11-16,19:17:00,47.926000,-97.036000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeidiSeeman1978
Heidi Van de Vijver,1969-12-31,18:00:00,51.100000,4.234000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeidiVandeVijver1969
Heike Drechsler,1964-12-16,07:50:00,50.880000,12.081000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeikeDrechsler1964
Heimito Von Doderer,1896-09-05,10:00:00,48.296000,15.647000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeimitoVonDoderer1896
Heinrich Altherr,1878-04-11,11:45:00,47.560000,7.581000,0.5000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichAltherr1878
Heinrich Brüning,1885-11-26,17:00:00,51.965000,7.628000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichBrüning1885
Heinrich Böll,1917-12-21,08:00:00,50.941000,6.960000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichBöll1917
Heinrich Focke,1890-10-08,13:15:00,53.075000,8.807000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichFocke1890
Heinrich Goebel,1818-04-20,13:00:00,52.207000,9.556000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichGoebel1818
Heinrich Gottke,1921-07-07,09:30:00,54.780000,9.433000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichGottke1921
Heinrich Grüber,1891-06-24,21:15:00,50.776000,6.224000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichGrüber1891
Heinrich Hellwege,1908-08-18,21:30:00,52.510000,8.069000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichHellwege1908
Heinrich Hertz,1857-02-22,06:00:00,53.557000,9.996000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichHertz1857
Heinrich Hoffman,1885-09-12,04:30:00,49.477000,10.990000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichHoffman1885
Heinrich Hoffmann,1809-06-13,06:30:00,50.111000,8.679000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichHoffmann1809
Heinrich Lübke,1894-10-14,03:30:00,51.326000,8.004000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichLübke1894
Heinrich Mann,1871-03-27,21:00:00,53.870000,10.688000,0.8833,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#HeinrichMann1871
Heinrich Matthias Zopfl,1807-04-06,08:00:00,49.894000,10.886000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichMatthiasZopfl1807
Heinrich Nicklisch,1876-07-19,05:00:00,50.469000,11.258000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichNicklisch1876
Heinrich Otto Wieland,1877-06-04,20:30:00,48.893000,8.705000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichOttoWieland1877
Heinrich Schirmbeck,1915-02-23,16:00:00,51.611000,7.197000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichSchirmbeck1915
Heinrich Schlusnus,1888-08-06,20:00:00,50.275000,7.650000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichSchlusnus1888
Heinrich Springer,1914-11-03,14:30:00,54.323000,10.136000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichSpringer1914
Heinrich Steinway,1797-02-22,18:00:00,51.940000,10.333000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichSteinway1797
Heinrich Wilhelm Gottfried von Waldeyer,1836-10-06,21:00:00,51.984000,9.471000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichWilhelmGottfriedvonWaldeyer1836
Heinrich Wilhelm Trubner,1851-02-03,15:00:00,49.402000,8.680000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichWilhelmTrubner1851
Heinrich Zille,1858-01-10,17:00:00,51.215000,13.725000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichZille1858
Heinrich Zschokke,1771-03-22,14:00:00,52.132000,11.640000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichZschokke1771
Heinrich von Brentano,1904-06-20,13:05:00,50.105000,8.759000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichvonBrentano1904
Heinrich von Treitschke,1834-09-15,19:00:00,51.051000,13.734000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinrichvonTreitschke1834
Heinz Guderian,1888-06-17,04:30:00,53.349000,18.423000,1.4000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinzGuderian1888
Heinz Haber,1913-05-15,07:00:00,49.485000,8.477000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinzHaber1913
Heinz Harmel,1906-06-29,15:00:00,49.114000,6.172000,0.1500,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinzHarmel1906
Heinz Hilpert,1890-03-01,02:50:00,52.523000,13.411000,0.8833,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#HeinzHilpert1890
Heinz Kalk,1895-07-01,07:30:00,50.111000,8.679000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinzKalk1895
Heinz Moog,1908-06-28,02:00:00,50.111000,8.679000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinzMoog1908
Heinz Neuhaus,1926-04-14,13:15:00,51.511000,7.464000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinzNeuhaus1926
Heinz Werner Baumann,1928-02-12,03:00:00,53.137000,8.217000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeinzWernerBaumann1928
Helen Andelin,1920-05-22,22:10:00,33.415000,-111.832000,-7.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HelenAndelin1920
Helen Duncan,1897-11-25,03:00:00,56.244000,-4.216000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HelenDuncan1897
Helen Gurley Brown,1922-02-18,03:00:00,36.335000,-93.436000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HelenGurleyBrown1922
Helen Hunt,1963-06-15,12:55:00,34.022000,-118.394000,-7.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#HelenHunt1963
Helen Kirk,1971-06-10,19:53:00,42.126000,-71.102000,-4.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#HelenKirk1971
Helen M. M. McKay,1891-05-23,09:30:00,57.477000,-4.231000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HelenM.M.McKay1891
Helen MacInnes,1907-10-07,10:05:00,55.866000,-4.257000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HelenMacInnes1907
Helen O'Connell,1920-05-23,01:45:00,40.743000,-84.105000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HelenO'Connell1920
Helen Priestly,1925-09-29,12:30:00,57.147000,-2.095000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HelenPriestly1925
Helen Sjöholm,1970-07-10,00:31:00,62.391000,17.307000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HelenSjöholm1970
Helen Stephens,1918-02-03,02:35:00,38.844000,-91.945000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HelenStephens1918
Helen Wagner,1918-09-03,11:58:00,33.584000,-101.855000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HelenWagner1918
Helen Wambach,1925-08-18,06:00:00,41.883000,-87.632000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HelenWambach1925
Helen Wills Moody,1905-10-06,02:25:00,37.869000,-122.270000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HelenWillsMoody1905
Helena Bliss,1917-12-31,23:25:00,38.635000,-90.201000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HelenaBliss1917
Helena Kennedy,1950-05-12,05:35:00,55.866000,-4.257000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HelenaKennedy1950
Helene Bohlau,1856-11-22,06:30:00,50.979000,11.324000,0.8833,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#HeleneBohlau1856
Helene Cortin,1972-02-07,14:05:00,51.034000,2.377000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeleneCortin1972
Helene Diolot,1946-05-17,09:30:00,48.857000,2.351000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeleneDiolot1946
Helene Halphen,1958-12-31,05:10:00,50.688000,2.881000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeleneHalphen1958
Helene Renaux,1956-05-27,00:30:00,43.125000,5.931000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeleneRenaux1956
Helene Stöcker,1869-11-13,03:00:00,51.256000,7.151000,0.8833,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#HeleneStöcker1869
Helene Voigt,1875-05-26,20:00:00,54.471000,9.835000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HeleneVoigt1875
Helle Ryslinge,1944-01-10,00:45:00,55.676000,12.569000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#HelleRyslinge1944
Hellmut Bredereck,1904-05-29,10:00:00,50.111000,8.679000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HellmutBredereck1904
Hellmuth Bantz,1921-09-14,08:00:00,49.317000,8.431000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HellmuthBantz1921
Helmina de Chezy,1783-01-26,22:00:00,52.523000,13.411000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HelminadeChezy1783
Helmut Dörner,1909-06-26,20:00:00,51.192000,6.440000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HelmutDörner1909
Helmut Knochen,1910-03-14,23:45:00,52.132000,11.640000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HelmutKnochen1910
Helmut Kohl,1930-04-03,06:30:00,49.481000,8.441000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HelmutKohl1930
Helmut Pfördner,1913-04-22,03:00:00,51.668000,9.375000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HelmutPfördner1913
Helmut Raithel,1907-04-09,19:30:00,48.762000,11.425000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#HelmutRaithel1907
Helmut Schmid,1925-04-08,05:15:00,48.384000,10.010000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HelmutSchmid1925
Helmut Schmidt,1918-12-23,22:15:00,53.557000,9.996000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HelmutSchmidt1918
Helmut Thielicke,1908-12-04,18:30:00,51.256000,7.151000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HelmutThielicke1908
Helmuth Friedrichs,1899-09-22,03:00:00,53.808000,8.899000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#HelmuthFriedrichs1899
Hendrik Antoon Lorentz,1853-07-18,13:00:00,51.980000,5.912000,0.3000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HendrikAntoonLorentz1853
Hendrik Berlage,1856-02-24,10:00:00,52.373000,4.891000,0.3000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HendrikBerlage1856
Hendrik Conscience,1812-12-03,07:30:00,51.221000,4.399000,0.3000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HendrikConscience1812
Hendrik Marsman,1899-09-30,02:30:00,52.082000,5.239000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HendrikMarsman1899
Hendrik Timmer,1904-02-08,00:30:00,52.092000,5.120000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HendrikTimmer1904
Hendrik Verwoerd,1901-09-08,16:00:00,52.373000,4.891000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HendrikVerwoerd1901
Hendrik Willem Mesdag,1831-02-23,10:00:00,53.214000,6.566000,0.3000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HendrikWillemMesdag1831
Hendrik van Loon,1882-01-14,03:15:00,51.923000,4.471000,0.3000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HendrikvanLoon1882
Henfil,1944-02-05,01:20:00,-19.766000,-44.087000,-3.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#Henfil1944
Henk Badings,1907-01-17,13:08:00,-6.902000,107.619000,7.1167,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HenkBadings1907
Henning Carlsen,1927-06-04,01:30:00,57.047000,9.920000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HenningCarlsen1927
Henny Porten,1890-01-07,16:00:00,52.132000,11.640000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#HennyPorten1890
